Plot Title: 20449374_Conductivity,,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)",Coupler Detached (LGR S/N: 20449374),Coupler Attached (LGR S/N: 20449374),Stopped (LGR S/N: 20449374),End Of File (LGR S/N: 20449374),End Of File (LGR S/N: 20449374)
4516,1/3/19 21:31,33041.7,28465.1,9.41,41311.2,,,,,
4517,1/3/19 21:41,33041.7,28442.5,9.41,41278.4,,,,,
4518,1/3/19 21:51,33041.7,28450.9,9.41,41290.6,,,,,
4519,1/3/19 22:01,33041.7,28428.3,9.4,41269,,,,,
4520,1/3/19 22:11,33041.7,28405.8,9.4,41236.3,,,,,
4521,1/3/19 22:21,33041.7,28428.3,9.4,41269,,,,,
4522,1/3/19 22:31,33041.7,28422.7,9.41,41249.7,,,,,
4523,1/3/19 22:41,33041.7,28445.3,9.41,41282.4,,,,,
4524,1/3/19 22:51,33041.7,28436.8,9.41,41270.1,,,,,
4525,1/3/19 23:01,33041.7,28419.9,9.42,41234.4,,,,,
4526,1/3/19 23:11,33041.7,28428.3,9.42,41246.6,,,,,
4527,1/3/19 23:21,33041.7,28428.3,9.42,41246.6,,,,,
4528,1/3/19 23:31,33041.7,28465.1,9.43,41288.8,,,,,
4529,1/3/19 23:41,33041.7,28465.1,9.43,41288.8,,,,,
4530,1/3/19 23:51,33041.7,28450.9,9.43,41268.2,,,,,
4531,1/4/19 0:01,33041.7,28496.2,9.44,41322.7,,,,,
4532,1/4/19 0:11,33041.7,28496.2,9.44,41322.7,,,,,
4533,1/4/19 0:21,33041.7,28513.2,9.45,41336.1,,,,,
4534,1/4/19 0:31,33041.7,28496.2,9.45,41311.5,,,,,
4535,1/4/19 0:41,33041.7,28487.7,9.46,41288,,,,,
4536,1/4/19 0:51,33041.7,28524.6,9.45,41352.7,,,,,
4537,1/4/19 1:01,33041.7,28567.2,9.44,41425.6,,,,,
4538,1/4/19 1:11,33041.7,28558.7,9.44,41413.3,,,,,
4539,1/4/19 1:21,33041.7,28558.7,9.44,41413.3,,,,,
4540,1/4/19 1:31,33041.7,28547.3,9.44,41396.8,,,,,
4541,1/4/19 1:41,33041.7,28581.5,9.45,41435.1,,,,,
4542,1/4/19 1:51,33041.7,28604.3,9.43,41490.7,,,,,
4543,1/4/19 2:01,33041.7,28635.7,9.44,41525,,,,,
4544,1/4/19 2:11,33041.7,28612.8,9.44,41491.8,,,,,
4545,1/4/19 2:21,33041.7,28612.8,9.44,41491.8,,,,,
4546,1/4/19 2:31,33041.7,28641.4,9.44,41533.2,,,,,
4547,1/4/19 2:41,33041.7,28635.7,9.43,41536.2,,,,,
4548,1/4/19 2:51,33041.7,28641.4,9.44,41533.2,,,,,
4549,1/4/19 3:01,33041.7,28635.7,9.43,41536.2,,,,,
4550,1/4/19 3:11,33041.7,28618.6,9.42,41522.7,,,,,
4551,1/4/19 3:21,33041.7,28670,9.43,41586,,,,,
4552,1/4/19 3:31,33041.7,28667.2,9.44,41570.7,,,,,
4553,1/4/19 3:41,33041.7,28704.4,9.44,41624.6,,,,,
4554,1/4/19 3:51,33041.7,28672.9,9.44,41578.9,,,,,
4555,1/4/19 4:01,33041.7,28672.9,9.44,41578.9,,,,,
4556,1/4/19 4:11,33041.7,28695.8,9.43,41623.4,,,,,
4557,1/4/19 4:21,33041.7,28670,9.44,41574.7,,,,,
4558,1/4/19 4:31,33041.7,28664.3,9.44,41566.5,,,,,
4559,1/4/19 4:41,33041.7,28672.9,9.44,41578.9,,,,,
4560,1/4/19 4:51,33041.7,28704.4,9.43,41635.9,,,,,
4561,1/4/19 5:01,33041.7,28690.1,9.43,41615.1,,,,,
4562,1/4/19 5:11,33041.7,28664.3,9.43,41577.7,,,,,
4563,1/4/19 5:21,33041.7,28658.6,9.42,41580.7,,,,,
4564,1/4/19 5:31,33041.7,28632.8,9.42,41543.3,,,,,
4565,1/4/19 5:41,33041.7,28667.2,9.41,41604.5,,,,,
4566,1/4/19 5:51,33041.7,28658.6,9.42,41580.7,,,,,
4567,1/4/19 6:01,33041.7,28641.4,9.42,41555.8,,,,,
4568,1/4/19 6:11,33041.7,28658.6,9.42,41580.7,,,,,
4569,1/4/19 6:21,33041.7,28670,9.42,41597.3,,,,,
4570,1/4/19 6:31,33041.7,28675.7,9.42,41605.5,,,,,
4571,1/4/19 6:41,33041.7,28695.8,9.43,41623.4,,,,,
4572,1/4/19 6:51,33041.7,28704.4,9.43,41635.9,,,,,
4573,1/4/19 7:01,33041.7,28718.8,9.43,41656.8,,,,,
4574,1/4/19 7:11,33041.7,28681.5,9.43,41602.7,,,,,
4575,1/4/19 7:21,33041.7,28695.8,9.44,41612.1,,,,,
4576,1/4/19 7:31,33041.7,28701.5,9.43,41631.7,,,,,
4577,1/4/19 7:41,33041.7,28710.2,9.44,41633,,,,,
4578,1/4/19 7:51,33041.7,28710.2,9.44,41633,,,,,
4579,1/4/19 8:01,33041.7,28733.1,9.45,41654.9,,,,,
4580,1/4/19 8:11,33041.7,28733.1,9.45,41654.9,,,,,
4581,1/4/19 8:21,33041.7,28764.8,9.46,41689.6,,,,,
4582,1/4/19 8:31,33041.7,28741.8,9.46,41656.2,,,,,
4583,1/4/19 8:41,33041.7,28750.4,9.48,41646.1,,,,,
4584,1/4/19 8:51,33041.7,28773.4,9.48,41679.5,,,,,
4585,1/4/19 9:01,33041.7,28750.4,9.48,41646.1,,,,,
4586,1/4/19 9:11,33041.7,28733.1,9.46,41643.6,,,,,
4587,1/4/19 9:21,33041.7,28727.4,9.46,41635.4,,,,,
4588,1/4/19 9:31,33041.7,28695.8,9.45,41600.9,,,,,
4589,1/4/19 9:41,33041.7,28695.8,9.45,41600.9,,,,,
4590,1/4/19 9:51,33041.7,28672.9,9.44,41578.9,,,,,
4591,1/4/19 10:01,33041.7,28641.4,9.43,41544.5,,,,,
4592,1/4/19 10:11,33041.7,28632.8,9.43,41532,,,,,
4593,1/4/19 10:21,33041.7,28618.6,9.43,41511.4,,,,,
4594,1/4/19 10:31,33041.7,28627.1,9.43,41523.8,,,,,
4595,1/4/19 10:41,33041.7,28595.7,9.43,41478.2,,,,,
4596,1/4/19 10:51,33041.7,28644.3,9.43,41548.7,,,,,
4597,1/4/19 11:01,33041.7,28627.1,9.43,41523.8,,,,,
4598,1/4/19 11:11,33041.7,28641.4,9.44,41533.2,,,,,
4599,1/4/19 11:21,33041.7,28641.4,9.45,41522,,,,,
4600,1/4/19 11:31,33041.7,28624.3,9.45,41497.2,,,,,
4601,1/4/19 11:41,33041.7,28664.3,9.46,41543.9,,,,,
4602,1/4/19 11:51,33041.7,28664.3,9.46,41543.9,,,,,
4603,1/4/19 12:01,33041.7,28670,9.46,41552.2,,,,,
4604,1/4/19 12:11,33041.7,28647.1,9.48,41496.5,,,,,
4605,1/4/19 12:21,33041.7,28632.8,9.48,41475.8,,,,,
4606,1/4/19 12:31,33041.7,28655.7,9.48,41509,,,,,
4607,1/4/19 12:41,33041.7,28641.4,9.46,41510.7,,,,,
4608,1/4/19 12:51,33041.7,28627.1,9.48,41467.5,,,,,
4609,1/4/19 13:01,33041.7,28641.4,9.48,41488.2,,,,,
4610,1/4/19 13:11,33041.7,28618.6,9.48,41455.2,,,,,
4611,1/4/19 13:21,33041.7,28627.1,9.48,41467.5,,,,,
4612,1/4/19 13:31,33041.7,28632.8,9.46,41498.3,,,,,
4613,1/4/19 13:41,33041.7,28635.7,9.48,41480,,,,,
4614,1/4/19 13:51,33041.7,28618.6,9.49,41444,,,,,
4615,1/4/19 14:01,33041.7,28650,9.49,41489.5,,,,,
4616,1/4/19 14:11,33041.7,28641.4,9.49,41477,,,,,
4617,1/4/19 14:21,33041.7,28650,9.49,41489.5,,,,,
4618,1/4/19 14:31,33041.7,28664.3,9.5,41498.9,,,,,
4619,1/4/19 14:41,33041.7,28670,9.51,41495.9,,,,,
4620,1/4/19 14:51,33041.7,28670,9.51,41495.9,,,,,
4621,1/4/19 15:01,33041.7,28695.8,9.52,41522,,,,,
4622,1/4/19 15:11,33041.7,28670,9.53,41473.5,,,,,
4623,1/4/19 15:21,33041.7,28718.8,9.54,41532.8,,,,,
4624,1/4/19 15:31,33041.7,28692.9,9.53,41506.6,,,,,
4625,1/4/19 15:41,33041.7,28724.5,9.53,41552.3,,,,,
4626,1/4/19 15:51,33041.7,28718.8,9.53,41544.1,,,,,
4627,1/4/19 16:01,33041.7,28687.2,9.52,41509.6,,,,,
4628,1/4/19 16:11,33041.7,28692.9,9.52,41517.8,,,,,
4629,1/4/19 16:21,33041.7,28678.6,9.53,41485.9,,,,,
4630,1/4/19 16:31,33041.7,28695.8,9.52,41522,,,,,
4631,1/4/19 16:41,33041.7,28727.4,9.52,41567.8,,,,,
4632,1/4/19 16:51,33041.7,28678.6,9.52,41497.2,,,,,
4633,1/4/19 17:01,33041.7,28695.8,9.52,41522,,,,,
4634,1/4/19 17:11,33041.7,28687.2,9.51,41520.8,,,,,
4635,1/4/19 17:21,33041.7,28701.5,9.5,41552.8,,,,,
4636,1/4/19 17:31,33041.7,28670,9.5,41507.2,,,,,
4637,1/4/19 17:41,33041.7,28664.3,9.48,41521.4,,,,,
4638,1/4/19 17:51,33041.7,28670,9.48,41529.7,,,,,
4639,1/4/19 18:01,33041.7,28670,9.48,41529.7,,,,,
4640,1/4/19 18:11,33041.7,28664.3,9.48,41521.4,,,,,
4641,1/4/19 18:21,33041.7,28664.3,9.46,41543.9,,,,,
4642,1/4/19 18:31,33041.7,28681.5,9.46,41568.9,,,,,
4643,1/4/19 18:41,33041.7,28670,9.45,41563.4,,,,,
4644,1/4/19 18:51,33041.7,28647.1,9.45,41530.3,,,,,
4645,1/4/19 19:01,33041.7,28658.6,9.45,41546.9,,,,,
4646,1/4/19 19:11,33041.7,28664.3,9.45,41555.2,,,,,
4647,1/4/19 19:21,33041.7,28607.1,9.45,41472.3,,,,,
4648,1/4/19 19:31,33041.7,28632.8,9.44,41520.8,,,,,
4649,1/4/19 19:41,33041.7,28664.3,9.43,41577.7,,,,,
4650,1/4/19 19:51,33041.7,28650,9.44,41545.7,,,,,
4651,1/4/19 20:01,33041.7,28641.4,9.43,41544.5,,,,,
4652,1/4/19 20:11,33041.7,28658.6,9.43,41569.5,,,,,
4653,1/4/19 20:21,33041.7,28627.1,9.43,41523.8,,,,,
4654,1/4/19 20:31,33041.7,28627.1,9.42,41535,,,,,
4655,1/4/19 20:41,33041.7,28604.3,9.42,41501.9,,,,,
4656,1/4/19 20:51,33041.7,28601.4,9.42,41497.7,,,,,
4657,1/4/19 21:01,33041.7,28612.8,9.42,41514.3,,,,,
4658,1/4/19 21:11,33041.7,28595.7,9.41,41500.7,,,,,
4659,1/4/19 21:21,33041.7,28590,9.41,41492.5,,,,,
4660,1/4/19 21:31,33041.7,28601.4,9.4,41520.3,,,,,
4661,1/4/19 21:41,33041.7,28590,9.4,41503.7,,,,,
4662,1/4/19 21:51,33041.7,28604.3,9.4,41524.5,,,,,
4663,1/4/19 22:01,33041.7,28590,9.4,41503.7,,,,,
4664,1/4/19 22:11,33041.7,28590,9.38,41526.2,,,,,
4665,1/4/19 22:21,33041.7,28578.6,9.38,41509.7,,,,,
4666,1/4/19 22:31,33041.7,28581.5,9.38,41513.9,,,,,
4667,1/4/19 22:41,33041.7,28538.8,9.38,41451.9,,,,,
4668,1/4/19 22:51,33041.7,28564.4,9.37,41500.3,,,,,
4669,1/4/19 23:01,33041.7,28564.4,9.37,41500.3,,,,,
4670,1/4/19 23:11,33041.7,28550.2,9.37,41479.7,,,,,
4671,1/4/19 23:21,33041.7,28541.6,9.37,41467.2,,,,,
4672,1/4/19 23:31,33041.7,28558.7,9.37,41492,,,,,
4673,1/4/19 23:41,33041.7,28572.9,9.36,41523.9,,,,,
4674,1/4/19 23:51,33041.7,28564.4,9.37,41500.3,,,,,
4675,1/5/19 0:01,33041.7,28555.9,9.37,41488,,,,,
4676,1/5/19 0:11,33041.7,28558.7,9.38,41480.8,,,,,
4677,1/5/19 0:21,33041.7,28581.5,9.38,41513.9,,,,,
4678,1/5/19 0:31,33041.7,28572.9,9.38,41501.4,,,,,
4679,1/5/19 0:41,33041.7,28558.7,9.38,41480.8,,,,,
4680,1/5/19 0:51,33041.7,28581.5,9.38,41513.9,,,,,
4681,1/5/19 1:01,33041.7,28572.9,9.38,41501.4,,,,,
4682,1/5/19 1:11,33041.7,28572.9,9.38,41501.4,,,,,
4683,1/5/19 1:21,33041.7,28555.9,9.38,41476.7,,,,,
4684,1/5/19 1:31,33041.7,28581.5,9.38,41513.9,,,,,
4685,1/5/19 1:41,33041.7,28587.2,9.38,41522.2,,,,,
4686,1/5/19 1:51,33041.7,28595.7,9.38,41534.5,,,,,
4687,1/5/19 2:01,33041.7,28601.4,9.38,41542.8,,,,,
4688,1/5/19 2:11,33041.7,28595.7,9.38,41534.5,,,,,
4689,1/5/19 2:21,33041.7,28601.4,9.38,41542.8,,,,,
4690,1/5/19 2:31,33041.7,28578.6,9.38,41509.7,,,,,
4691,1/5/19 2:41,33041.7,28601.4,9.38,41542.8,,,,,
4692,1/5/19 2:51,33041.7,28601.4,9.38,41542.8,,,,,
4693,1/5/19 3:01,33041.7,28618.6,9.4,41545.2,,,,,
4694,1/5/19 3:11,33041.7,28601.4,9.4,41520.3,,,,,
4695,1/5/19 3:21,33041.7,28578.6,9.38,41509.7,,,,,
4696,1/5/19 3:31,33041.7,28612.8,9.38,41559.4,,,,,
4697,1/5/19 3:41,33041.7,28627.1,9.38,41580.1,,,,,
4698,1/5/19 3:51,33041.7,28612.8,9.37,41570.6,,,,,
4699,1/5/19 4:01,33041.7,28595.7,9.37,41545.8,,,,,
4700,1/5/19 4:11,33041.7,28618.6,9.37,41579.1,,,,,
4701,1/5/19 4:21,33041.7,28644.3,9.37,41616.4,,,,,
4702,1/5/19 4:31,33041.7,28612.8,9.38,41559.4,,,,,
4703,1/5/19 4:41,33041.7,28627.1,9.37,41591.4,,,,,
4704,1/5/19 4:51,33041.7,28627.1,9.37,41591.4,,,,,
4705,1/5/19 5:01,33041.7,28627.1,9.37,41591.4,,,,,
4706,1/5/19 5:11,33041.7,28641.4,9.36,41623.5,,,,,
4707,1/5/19 5:21,33041.7,28635.7,9.37,41603.9,,,,,
4708,1/5/19 5:31,33041.7,28627.1,9.36,41602.7,,,,,
4709,1/5/19 5:41,33041.7,28635.7,9.36,41615.2,,,,,
4710,1/5/19 5:51,33041.7,28644.3,9.36,41627.7,,,,,
4711,1/5/19 6:01,33041.7,28641.4,9.36,41623.5,,,,,
4712,1/5/19 6:11,33041.7,28618.6,9.36,41590.4,,,,,
4713,1/5/19 6:21,33041.7,28618.6,9.36,41590.4,,,,,
4714,1/5/19 6:31,33041.7,28650,9.35,41647.3,,,,,
4715,1/5/19 6:41,33041.7,28624.3,9.36,41598.6,,,,,
4716,1/5/19 6:51,33041.7,28658.6,9.37,41637.2,,,,,
4717,1/5/19 7:01,33041.7,28658.6,9.36,41648.5,,,,,
4718,1/5/19 7:11,33041.7,28650,9.36,41636,,,,,
4719,1/5/19 7:21,33041.7,28667.2,9.36,41661,,,,,
4720,1/5/19 7:31,33041.7,28650,9.36,41636,,,,,
4721,1/5/19 7:41,33041.7,28635.7,9.35,41626.5,,,,,
4722,1/5/19 7:51,33041.7,28650,9.34,41658.6,,,,,
4723,1/5/19 8:01,33041.7,28644.3,9.35,41639,,,,,
4724,1/5/19 8:11,33041.7,28658.6,9.34,41671.1,,,,,
4725,1/5/19 8:21,33041.7,28652.8,9.34,41662.7,,,,,
4726,1/5/19 8:31,33041.7,28644.3,9.34,41650.3,,,,,
4727,1/5/19 8:41,33041.7,28618.6,9.35,41601.6,,,,,
4728,1/5/19 8:51,33041.7,28627.1,9.34,41625.3,,,,,
4729,1/5/19 9:01,33041.7,28618.6,9.35,41601.6,,,,,
4730,1/5/19 9:11,33041.7,28632.8,9.35,41622.3,,,,,
4731,1/5/19 9:21,33041.7,28650,9.35,41647.3,,,,,
4732,1/5/19 9:31,33041.7,28650,9.35,41647.3,,,,,
4733,1/5/19 9:41,33041.7,28658.6,9.35,41659.8,,,,,
4734,1/5/19 9:51,33041.7,28664.3,9.35,41668.1,,,,,
4735,1/5/19 10:01,33041.7,28658.6,9.35,41659.8,,,,,
4736,1/5/19 10:11,33041.7,28650,9.34,41658.6,,,,,
4737,1/5/19 10:21,33041.7,28658.6,9.35,41659.8,,,,,
4738,1/5/19 10:31,33041.7,28658.6,9.34,41671.1,,,,,
4739,1/5/19 10:41,33041.7,28641.4,9.35,41634.8,,,,,
4740,1/5/19 10:51,33041.7,28650,9.36,41636,,,,,
4741,1/5/19 11:01,33041.7,28681.5,9.36,41681.8,,,,,
4742,1/5/19 11:11,33041.7,28695.8,9.37,41691.2,,,,,
4743,1/5/19 11:21,33041.7,28672.9,9.37,41658,,,,,
4744,1/5/19 11:31,33041.7,28704.4,9.38,41692.4,,,,,
4745,1/5/19 11:41,33041.7,28681.5,9.38,41659.1,,,,,
4746,1/5/19 11:51,33041.7,28695.8,9.38,41679.9,,,,,
4747,1/5/19 12:01,33041.7,28695.8,9.4,41657.3,,,,,
4748,1/5/19 12:11,33041.7,28672.9,9.4,41624.1,,,,,
4749,1/5/19 12:21,33041.7,28672.9,9.4,41624.1,,,,,
4750,1/5/19 12:31,33041.7,28687.2,9.4,41644.8,,,,,
4751,1/5/19 12:41,33041.7,28690.1,9.41,41637.7,,,,,
4752,1/5/19 12:51,33041.7,28678.6,9.42,41609.7,,,,,
4753,1/5/19 13:01,33041.7,28690.1,9.42,41626.4,,,,,
4754,1/5/19 13:11,33041.7,28687.2,9.42,41622.2,,,,,
4755,1/5/19 13:21,33041.7,28681.5,9.42,41614,,,,,
4756,1/5/19 13:31,33041.7,28704.4,9.41,41658.5,,,,,
4757,1/5/19 13:41,33041.7,28672.9,9.42,41601.5,,,,,
4758,1/5/19 13:51,33041.7,28655.7,9.41,41587.8,,,,,
4759,1/5/19 14:01,33041.7,28672.9,9.42,41601.5,,,,,
4760,1/5/19 14:11,33041.7,28687.2,9.42,41622.2,,,,,
4761,1/5/19 14:21,33041.7,28672.9,9.42,41601.5,,,,,
4762,1/5/19 14:31,33041.7,28695.8,9.43,41623.4,,,,,
4763,1/5/19 14:41,33041.7,28687.2,9.43,41610.9,,,,,
4764,1/5/19 14:51,33041.7,28695.8,9.44,41612.1,,,,,
4765,1/5/19 15:01,33041.7,28678.6,9.43,41598.5,,,,,
4766,1/5/19 15:11,33041.7,28687.2,9.44,41599.7,,,,,
4767,1/5/19 15:21,33041.7,28687.2,9.44,41599.7,,,,,
4768,1/5/19 15:31,33041.7,28710.2,9.44,41633,,,,,
4769,1/5/19 15:41,33041.7,28704.4,9.45,41613.3,,,,,
4770,1/5/19 15:51,33041.7,28692.9,9.45,41596.6,,,,,
4771,1/5/19 16:01,33041.7,28724.5,9.46,41631.2,,,,,
4772,1/5/19 16:11,33041.7,28701.5,9.45,41609.1,,,,,
4773,1/5/19 16:21,33041.7,28727.4,9.46,41635.4,,,,,
4774,1/5/19 16:31,33041.7,28733.1,9.45,41654.9,,,,,
4775,1/5/19 16:41,33041.7,28710.2,9.45,41621.7,,,,,
4776,1/5/19 16:51,33041.7,28718.8,9.46,41622.9,,,,,
4777,1/5/19 17:01,33041.7,28727.4,9.46,41635.4,,,,,
4778,1/5/19 17:11,33041.7,28710.2,9.46,41610.4,,,,,
4779,1/5/19 17:21,33041.7,28710.2,9.46,41610.4,,,,,
4780,1/5/19 17:31,33041.7,28715.9,9.48,41596.2,,,,,
4781,1/5/19 17:41,33041.7,28741.8,9.48,41633.7,,,,,
4782,1/5/19 17:51,33041.7,28764.8,9.48,41667,,,,,
4783,1/5/19 18:01,33041.7,28756.1,9.48,41654.4,,,,,
4784,1/5/19 18:11,33041.7,28756.1,9.49,41643.1,,,,,
4785,1/5/19 18:21,33041.7,28773.4,9.49,41668.2,,,,,
4786,1/5/19 18:31,33041.7,28785,9.5,41673.7,,,,,
4787,1/5/19 18:41,33041.7,28793.6,9.5,41686.1,,,,,
4788,1/5/19 18:51,33041.7,28810.9,9.5,41711.2,,,,,
4789,1/5/19 19:01,33041.7,28810.9,9.5,41711.2,,,,,
4790,1/5/19 19:11,33041.7,28787.8,9.5,41677.7,,,,,
4791,1/5/19 19:21,33041.7,28770.5,9.49,41664,,,,,
4792,1/5/19 19:31,33041.7,28770.5,9.48,41675.3,,,,,
4793,1/5/19 19:41,33041.7,28741.8,9.46,41656.2,,,,,
4794,1/5/19 19:51,33041.7,28756.1,9.46,41677,,,,,
4795,1/5/19 20:01,33041.7,28733.1,9.45,41654.9,,,,,
4796,1/5/19 20:11,33041.7,28718.8,9.45,41634.2,,,,,
4797,1/5/19 20:21,33041.7,28701.5,9.44,41620.4,,,,,
4798,1/5/19 20:31,33041.7,28692.9,9.44,41607.9,,,,,
4799,1/5/19 20:41,33041.7,28687.2,9.43,41610.9,,,,,
4800,1/5/19 20:51,33041.7,28681.5,9.42,41614,,,,,
4801,1/5/19 21:01,33041.7,28664.3,9.43,41577.7,,,,,
4802,1/5/19 21:11,33041.7,28664.3,9.43,41577.7,,,,,
4803,1/5/19 21:21,33041.7,28632.8,9.42,41543.3,,,,,
4804,1/5/19 21:31,33041.7,28615.7,9.42,41518.5,,,,,
4805,1/5/19 21:41,33041.7,28587.2,9.41,41488.4,,,,,
4806,1/5/19 21:51,33041.7,28533.1,9.38,41443.6,,,,,
4807,1/5/19 22:01,33041.7,28459.4,9.38,41336.5,,,,,
4808,1/5/19 22:11,33041.7,28405.8,9.36,41281.1,,,,,
4809,1/5/19 22:21,33041.7,28388.9,9.36,41256.5,,,,,
4810,1/5/19 22:31,33041.7,28391.7,9.36,41260.6,,,,,
4811,1/5/19 22:41,33041.7,28397.3,9.35,41280,,,,,
4812,1/5/19 22:51,33041.7,28405.8,9.36,41281.1,,,,,
4813,1/5/19 23:01,33041.7,28434,9.35,41333.3,,,,,
4814,1/5/19 23:11,33041.7,28434,9.37,41310.9,,,,,
4815,1/5/19 23:21,33041.7,28465.1,9.36,41367.3,,,,,
4816,1/5/19 23:31,33041.7,28487.7,9.36,41400.1,,,,,
4817,1/5/19 23:41,33041.7,28490.6,9.37,41393.1,,,,,
4818,1/5/19 23:51,33041.7,28487.7,9.37,41388.9,,,,,
4819,1/6/19 0:01,33041.7,28513.2,9.37,41425.9,,,,,
4820,1/6/19 0:11,33041.7,28518.9,9.37,41434.2,,,,,
4821,1/6/19 0:21,33041.7,28501.9,9.37,41409.5,,,,,
4822,1/6/19 0:31,33041.7,28555.9,9.37,41488,,,,,
4823,1/6/19 0:41,33041.7,28572.9,9.37,41512.7,,,,,
4824,1/6/19 0:51,33041.7,28558.7,9.37,41492,,,,,
4825,1/6/19 1:01,33041.7,28570.1,9.38,41497.3,,,,,
4826,1/6/19 1:11,33041.7,28555.9,9.38,41476.7,,,,,
4827,1/6/19 1:21,33041.7,28595.7,9.38,41534.5,,,,,
4828,1/6/19 1:31,33041.7,28615.7,9.4,41541,,,,,
4829,1/6/19 1:41,33041.7,28655.7,9.42,41576.5,,,,,
4830,1/6/19 1:51,33041.7,28678.6,9.44,41587.2,,,,,
4831,1/6/19 2:01,33041.7,28715.9,9.46,41618.7,,,,,
4832,1/6/19 2:11,33041.7,28710.2,9.46,41610.4,,,,,
4833,1/6/19 2:21,33041.7,28715.9,9.48,41596.2,,,,,
4834,1/6/19 2:31,33041.7,28750.4,9.46,41668.7,,,,,
4835,1/6/19 2:41,33041.7,28724.5,9.46,41631.2,,,,,
4836,1/6/19 2:51,33041.7,28692.9,9.46,41585.4,,,,,
4837,1/6/19 3:01,33041.7,28741.8,9.46,41656.2,,,,,
4838,1/6/19 3:11,33041.7,28724.5,9.46,41631.2,,,,,
4839,1/6/19 3:21,33041.7,28701.5,9.46,41597.8,,,,,
4840,1/6/19 3:31,33041.7,28756.1,9.46,41677,,,,,
4841,1/6/19 3:41,33041.7,28764.8,9.48,41667,,,,,
4842,1/6/19 3:51,33041.7,28764.8,9.48,41667,,,,,
4843,1/6/19 4:01,33041.7,28753.3,9.48,41650.3,,,,,
4844,1/6/19 4:11,33041.7,28756.1,9.48,41654.4,,,,,
4845,1/6/19 4:21,33041.7,28779.2,9.49,41676.6,,,,,
4846,1/6/19 4:31,33041.7,28787.8,9.49,41689,,,,,
4847,1/6/19 4:41,33041.7,28793.6,9.49,41697.4,,,,,
4848,1/6/19 4:51,33041.7,28857.2,9.5,41778.2,,,,,
4849,1/6/19 5:01,33041.7,28865.9,9.51,41779.5,,,,,
4850,1/6/19 5:11,33041.7,28848.5,9.51,41754.3,,,,,
4851,1/6/19 5:21,33041.7,28894.9,9.52,41810.1,,,,,
4852,1/6/19 5:31,33041.7,28903.6,9.53,41811.4,,,,,
4853,1/6/19 5:41,33041.7,28886.2,9.52,41797.5,,,,,
4854,1/6/19 5:51,33041.7,28894.9,9.52,41810.1,,,,,
4855,1/6/19 6:01,33041.7,28880.4,9.52,41789.2,,,,,
4856,1/6/19 6:11,33041.7,28880.4,9.51,41800.5,,,,,
4857,1/6/19 6:21,33041.7,28871.7,9.5,41799.2,,,,,
4858,1/6/19 6:31,33041.7,28897.8,9.5,41837,,,,,
4859,1/6/19 6:41,33041.7,28848.5,9.49,41776.9,,,,,
4860,1/6/19 6:51,33041.7,28825.4,9.49,41743.5,,,,,
4861,1/6/19 7:01,33041.7,28834,9.48,41767.2,,,,,
4862,1/6/19 7:11,33041.7,28825.4,9.48,41754.8,,,,,
4863,1/6/19 7:21,33041.7,28816.7,9.46,41764.8,,,,,
4864,1/6/19 7:31,33041.7,28834,9.46,41789.9,,,,,
4865,1/6/19 7:41,33041.7,28816.7,9.45,41776.1,,,,,
4866,1/6/19 7:51,33041.7,28779.2,9.45,41721.8,,,,,
4867,1/6/19 8:01,33041.7,28747.5,9.44,41687.1,,,,,
4868,1/6/19 8:11,33041.7,28741.8,9.45,41667.5,,,,,
4869,1/6/19 8:21,33041.7,28747.5,9.45,41675.8,,,,,
4870,1/6/19 8:31,33041.7,28764.8,9.44,41712.2,,,,,
4871,1/6/19 8:41,33041.7,28756.1,9.45,41688.3,,,,,
4872,1/6/19 8:51,33041.7,28756.1,9.44,41699.6,,,,,
4873,1/6/19 9:01,33041.7,28733.1,9.45,41654.9,,,,,
4874,1/6/19 9:11,33041.7,28764.8,9.45,41700.9,,,,,
4875,1/6/19 9:21,33041.7,28724.5,9.44,41653.7,,,,,
4876,1/6/19 9:31,33041.7,28687.2,9.43,41610.9,,,,,
4877,1/6/19 9:41,33041.7,28664.3,9.43,41577.7,,,,,
4878,1/6/19 9:51,33041.7,28632.8,9.42,41543.3,,,,,
4879,1/6/19 10:01,33041.7,28618.6,9.41,41534,,,,,
4880,1/6/19 10:11,33041.7,28607.1,9.42,41506,,,,,
4881,1/6/19 10:21,33041.7,28641.4,9.43,41544.5,,,,,
4882,1/6/19 10:31,33041.7,28655.7,9.44,41554,,,,,
4883,1/6/19 10:41,33041.7,28692.9,9.45,41596.6,,,,,
4884,1/6/19 10:51,33041.7,28747.5,9.48,41641.9,,,,,
4885,1/6/19 11:01,33041.7,28764.8,9.5,41644.4,,,,,
4886,1/6/19 11:11,33041.7,28776.3,9.52,41638.5,,,,,
4887,1/6/19 11:21,33041.7,28799.4,9.54,41649.4,,,,,
4888,1/6/19 11:31,33041.7,28848.5,9.57,41686.6,,,,,
4889,1/6/19 11:41,33041.7,28894.9,9.58,41742.3,,,,,
4890,1/6/19 11:51,33041.7,28886.2,9.59,41718.5,,,,,
