Plot Title: 20449374_Conductivity,,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)",Coupler Detached (LGR S/N: 20449374),Coupler Attached (LGR S/N: 20449374),Stopped (LGR S/N: 20449374),End Of File (LGR S/N: 20449374),End Of File (LGR S/N: 20449374),End Of File (LGR S/N: 20449374)
432,3/14/19 7:11,33041.7,27933.2,8.44,,,,,,
433,3/14/19 7:21,33041.7,27905.9,8.43,,,,,,
434,3/14/19 7:31,33041.7,27947,8.42,,,,,,
435,3/14/19 7:41,33041.7,27933.2,8.42,,,,,,
436,3/14/19 7:51,33041.7,27916.8,8.41,,,,,,
437,3/14/19 8:01,33041.7,27911.3,8.4,,,,,,
438,3/14/19 8:11,33041.7,27911.3,8.4,,,,,,
439,3/14/19 8:21,33041.7,27905.9,8.39,,,,,,
440,3/14/19 8:31,33041.7,27905.9,8.39,,,,,,
441,3/14/19 8:41,33041.7,27925,8.39,,,,,,
442,3/14/19 8:51,33041.7,27933.2,8.39,,,,,,
443,3/14/19 9:01,33041.7,27947,8.4,,,,,,
444,3/14/19 9:11,33041.7,27941.5,8.4,,,,,,
445,3/14/19 9:21,33041.7,27955.2,8.4,,,,,,
446,3/14/19 9:31,33041.7,27938.7,8.41,,,,,,
447,3/14/19 9:41,33041.7,27971.7,8.4,,,,,,
448,3/14/19 9:51,33041.7,27977.1,8.41,,,,,,
449,3/14/19 10:01,33041.7,27999.1,8.41,,,,,,
450,3/14/19 10:11,33041.7,27999.1,8.42,,,,,,
451,3/14/19 10:21,33041.7,27990.9,8.42,,,,,,
452,3/14/19 10:31,33041.7,27996.4,8.42,,,,,,
453,3/14/19 10:41,33041.7,27999.1,8.43,,,,,,
454,3/14/19 10:51,33041.7,28026.7,8.44,,,,,,
455,3/14/19 11:01,33041.7,28051.5,8.44,,,,,,
456,3/14/19 11:11,33041.7,28021.2,8.47,,,,,,
457,3/14/19 11:21,33041.7,28043.2,8.48,,,,,,
458,3/14/19 11:31,33041.7,28043.2,8.49,,,,,,
459,3/14/19 11:41,33041.7,28057,8.51,,,,,,
460,3/14/19 11:51,33041.7,28048.7,8.52,,,,,,
461,3/14/19 12:01,33041.7,28070.8,8.53,,,,,,
462,3/14/19 12:11,33041.7,28062.5,8.53,,,,,,
463,3/14/19 12:21,33041.7,28070.8,8.55,,,,,,
464,3/14/19 12:31,33041.7,28079.1,8.56,,,,,,
465,3/14/19 12:41,33041.7,28084.6,8.57,,,,,,
466,3/14/19 12:51,33041.7,28106.8,8.58,,,,,,
467,3/14/19 13:01,33041.7,28062.5,8.6,,,,,,
468,3/14/19 13:11,33041.7,28120.6,8.63,,,,,,
469,3/14/19 13:21,33041.7,28090.2,8.65,,,,,,
470,3/14/19 13:31,33041.7,28112.3,8.68,,,,,,
471,3/14/19 13:41,33041.7,28126.2,8.7,,,,,,
472,3/14/19 13:51,33041.7,28112.3,8.72,,,,,,
473,3/14/19 14:01,33041.7,28117.9,8.73,,,,,,
474,3/14/19 14:11,33041.7,28134.5,8.74,,,,,,
475,3/14/19 14:21,33041.7,28134.5,8.74,,,,,,
476,3/14/19 14:31,33041.7,28131.7,8.75,,,,,,
477,3/14/19 14:41,33041.7,28142.8,8.75,,,,,,
478,3/14/19 14:51,33041.7,28148.4,8.76,,,,,,
479,3/14/19 15:01,33041.7,28117.9,8.76,,,,,,
480,3/14/19 15:11,33041.7,28104,8.76,,,,,,
481,3/14/19 15:21,33041.7,28131.7,8.76,,,,,,
482,3/14/19 15:31,33041.7,28140.1,8.76,,,,,,
483,3/14/19 15:41,33041.7,28142.8,8.78,,,,,,
484,3/14/19 15:51,33041.7,28090.2,8.79,,,,,,
485,3/14/19 16:01,33041.7,28037.7,8.8,,,,,,
486,3/14/19 16:11,33041.7,28010.1,8.81,,,,,,
487,3/14/19 16:21,33041.7,28015.7,8.83,,,,,,
488,3/14/19 16:31,33041.7,28001.9,8.84,,,,,,
489,3/14/19 16:41,33041.7,27993.6,8.86,,,,,,
490,3/14/19 16:51,33041.7,27985.4,8.87,,,,,,
491,3/14/19 17:01,33041.7,27977.1,8.87,,,,,,
492,3/14/19 17:11,33041.7,27971.7,8.88,,,,,,
493,3/14/19 17:21,33041.7,27977.1,8.88,,,,,,
494,3/14/19 17:31,33041.7,27979.9,8.89,,,,,,
495,3/14/19 17:41,33041.7,27999.1,8.88,,,,,,
496,3/14/19 17:51,33041.7,27993.6,8.89,,,,,,
497,3/14/19 18:01,33041.7,27985.4,8.89,,,,,,
498,3/14/19 18:11,33041.7,27993.6,8.88,,,,,,
499,3/14/19 18:21,33041.7,28015.7,8.87,,,,,,
500,3/14/19 18:31,33041.7,27993.6,8.87,,,,,,
501,3/14/19 18:41,33041.7,27999.1,8.86,,,,,,
502,3/14/19 18:51,33041.7,28015.7,8.84,,,,,,
503,3/14/19 19:01,33041.7,28051.5,8.83,,,,,,
504,3/14/19 19:11,33041.7,28029.4,8.81,,,,,,
505,3/14/19 19:21,33041.7,28007.4,8.8,,,,,,
506,3/14/19 19:31,33041.7,28037.7,8.78,,,,,,
507,3/14/19 19:41,33041.7,28029.4,8.76,,,,,,
508,3/14/19 19:51,33041.7,28037.7,8.75,,,,,,
509,3/14/19 20:01,33041.7,28021.2,8.74,,,,,,
510,3/14/19 20:11,33041.7,28015.7,8.73,,,,,,
511,3/14/19 20:21,33041.7,28029.4,8.72,,,,,,
512,3/14/19 20:31,33041.7,28023.9,8.71,,,,,,
513,3/14/19 20:41,33041.7,28068.1,8.7,,,,,,
514,3/14/19 20:51,33041.7,28059.8,8.68,,,,,,
515,3/14/19 21:01,33041.7,28046,8.67,,,,,,
516,3/14/19 21:11,33041.7,28073.6,8.67,,,,,,
517,3/14/19 21:21,33041.7,28081.9,8.66,,,,,,
518,3/14/19 21:31,33041.7,28104,8.66,,,,,,
519,3/14/19 21:41,33041.7,28129,8.65,,,,,,
520,3/14/19 21:51,33041.7,28142.8,8.64,,,,,,
521,3/14/19 22:01,33041.7,28126.2,8.63,,,,,,
522,3/14/19 22:11,33041.7,28104,8.64,,,,,,
523,3/14/19 22:21,33041.7,28120.6,8.63,,,,,,
524,3/14/19 22:31,33041.7,28142.8,8.62,,,,,,
525,3/14/19 22:41,33041.7,28120.6,8.62,,,,,,
526,3/14/19 22:51,33041.7,28134.5,8.62,,,,,,
527,3/14/19 23:01,33041.7,28120.6,8.6,,,,,,
528,3/14/19 23:11,33041.7,28134.5,8.6,,,,,,
529,3/14/19 23:21,33041.7,28109.6,8.59,,,,,,
530,3/14/19 23:31,33041.7,28120.6,8.59,,,,,,
531,3/14/19 23:41,33041.7,28095.7,8.59,,,,,,
532,3/14/19 23:51,33041.7,28142.8,8.58,,,,,,
533,3/15/19 0:01,33041.7,28120.6,8.58,,,,,,
534,3/15/19 0:11,33041.7,28142.8,8.58,,,,,,
535,3/15/19 0:21,33041.7,28112.3,8.58,,,,,,
536,3/15/19 0:31,33041.7,28112.3,8.58,,,,,,
537,3/15/19 0:41,33041.7,28095.7,8.58,,,,,,
538,3/15/19 0:51,33041.7,28112.3,8.58,,,,,,
539,3/15/19 1:01,33041.7,28090.2,8.58,,,,,,
540,3/15/19 1:11,33041.7,28054.3,8.58,,,,,,
541,3/15/19 1:21,33041.7,28046,8.58,,,,,,
542,3/15/19 1:31,33041.7,28032.2,8.58,,,,,,
543,3/15/19 1:41,33041.7,28032.2,8.57,,,,,,
544,3/15/19 1:51,33041.7,28001.9,8.57,,,,,,
545,3/15/19 2:01,33041.7,28001.9,8.57,,,,,,
546,3/15/19 2:11,33041.7,28001.9,8.56,,,,,,
547,3/15/19 2:21,33041.7,28018.4,8.56,,,,,,
548,3/15/19 2:31,33041.7,28004.6,8.56,,,,,,
549,3/15/19 2:41,33041.7,27979.9,8.55,,,,,,
550,3/15/19 2:51,33041.7,27996.4,8.55,,,,,,
551,3/15/19 3:01,33041.7,27979.9,8.55,,,,,,
552,3/15/19 3:11,33041.7,27996.4,8.55,,,,,,
553,3/15/19 3:21,33041.7,27988.1,8.55,,,,,,
554,3/15/19 3:31,33041.7,27979.9,8.53,,,,,,
555,3/15/19 3:41,33041.7,27993.6,8.55,,,,,,
556,3/15/19 3:51,33041.7,28010.1,8.53,,,,,,
557,3/15/19 4:01,33041.7,27985.4,8.53,,,,,,
558,3/15/19 4:11,33041.7,27985.4,8.53,,,,,,
559,3/15/19 4:21,33041.7,28018.4,8.53,,,,,,
560,3/15/19 4:31,33041.7,27988.1,8.55,,,,,,
561,3/15/19 4:41,33041.7,28010.1,8.52,,,,,,
562,3/15/19 4:51,33041.7,27993.6,8.53,,,,,,
563,3/15/19 5:01,33041.7,27988.1,8.52,,,,,,
564,3/15/19 5:11,33041.7,27966.2,8.53,,,,,,
565,3/15/19 5:21,33041.7,27971.7,8.53,,,,,,
566,3/15/19 5:31,33041.7,28001.9,8.53,,,,,,
567,3/15/19 5:41,33041.7,28001.9,8.52,,,,,,
568,3/15/19 5:51,33041.7,27979.9,8.53,,,,,,
569,3/15/19 6:01,33041.7,28001.9,8.52,,,,,,
570,3/15/19 6:11,33041.7,27988.1,8.52,,,,,,
571,3/15/19 6:21,33041.7,27979.9,8.52,,,,,,
572,3/15/19 6:31,33041.7,27982.6,8.52,,,,,,
573,3/15/19 6:41,33041.7,27988.1,8.53,,,,,,
574,3/15/19 6:51,33041.7,27971.7,8.53,,,,,,
575,3/15/19 7:01,33041.7,27993.6,8.53,,,,,,
576,3/15/19 7:11,33041.7,27985.4,8.53,,,,,,
577,3/15/19 7:21,33041.7,27985.4,8.53,,,,,,
578,3/15/19 7:31,33041.7,28018.4,8.53,,,,,,
579,3/15/19 7:41,33041.7,28007.4,8.53,,,,,,
580,3/15/19 7:51,33041.7,27988.1,8.53,,,,,,
581,3/15/19 8:01,33041.7,27993.6,8.53,,,,,,
582,3/15/19 8:11,33041.7,27988.1,8.53,,,,,,
583,3/15/19 8:21,33041.7,28007.4,8.53,,,,,,
584,3/15/19 8:31,33041.7,27993.6,8.55,,,,,,
585,3/15/19 8:41,33041.7,28001.9,8.53,,,,,,
586,3/15/19 8:51,33041.7,27993.6,8.53,,,,,,
587,3/15/19 9:01,33041.7,27944.2,8.53,,,,,,
588,3/15/19 9:11,33041.7,27971.7,8.53,,,,,,
589,3/15/19 9:21,33041.7,27971.7,8.55,,,,,,
590,3/15/19 9:31,33041.7,28001.9,8.55,,,,,,
591,3/15/19 9:41,33041.7,28007.4,8.55,,,,,,
592,3/15/19 9:51,33041.7,28007.4,8.56,,,,,,
593,3/15/19 10:01,33041.7,28018.4,8.56,,,,,,
594,3/15/19 10:11,33041.7,28007.4,8.58,,,,,,
595,3/15/19 10:21,33041.7,28023.9,8.58,,,,,,
596,3/15/19 10:31,33041.7,28023.9,8.58,,,,,,
597,3/15/19 10:41,33041.7,27985.4,8.59,,,,,,
598,3/15/19 10:51,33041.7,28023.9,8.6,,,,,,
599,3/15/19 11:01,33041.7,27999.1,8.62,,,,,,
600,3/15/19 11:11,33041.7,28021.2,8.63,,,,,,
601,3/15/19 11:21,33041.7,28029.4,8.63,,,,,,
602,3/15/19 11:31,33041.7,28051.5,8.64,,,,,,
603,3/15/19 11:41,33041.7,28059.8,8.65,,,,,,
604,3/15/19 11:51,33041.7,28026.7,8.66,,,,,,
605,3/15/19 12:01,33041.7,28065.3,8.67,,,,,,
606,3/15/19 12:11,33041.7,28051.5,8.67,,,,,,
607,3/15/19 12:21,33041.7,28051.5,8.68,,,,,,
608,3/15/19 12:31,33041.7,28043.2,8.7,,,,,,
609,3/15/19 12:41,33041.7,28043.2,8.7,,,,,,
610,3/15/19 12:51,33041.7,28034.9,8.71,,,,,,
611,3/15/19 13:01,33041.7,28021.2,8.71,,,,,,
612,3/15/19 13:11,33041.7,28026.7,8.72,,,,,,
613,3/15/19 13:21,33041.7,27999.1,8.71,,,,,,
614,3/15/19 13:31,33041.7,28021.2,8.72,,,,,,
615,3/15/19 13:41,33041.7,28026.7,8.74,,,,,,
616,3/15/19 13:51,33041.7,28043.2,8.75,,,,,,
617,3/15/19 14:01,33041.7,28034.9,8.75,,,,,,
618,3/15/19 14:11,33041.7,28043.2,8.78,,,,,,
619,3/15/19 14:21,33041.7,28026.7,8.79,,,,,,
620,3/15/19 14:31,33041.7,28040.5,8.8,,,,,,
621,3/15/19 14:41,33041.7,28057,8.81,,,,,,
622,3/15/19 14:51,33041.7,28062.5,8.82,,,,,,
623,3/15/19 15:01,33041.7,28084.6,8.83,,,,,,
624,3/15/19 15:11,33041.7,28084.6,8.84,,,,,,
625,3/15/19 15:21,33041.7,28106.8,8.86,,,,,,
626,3/15/19 15:31,33041.7,28079.1,8.86,,,,,,
627,3/15/19 15:41,33041.7,28092.9,8.87,,,,,,
628,3/15/19 15:51,33041.7,28098.5,8.87,,,,,,
629,3/15/19 16:01,33041.7,28098.5,8.87,,,,,,
630,3/15/19 16:11,33041.7,28098.5,8.87,,,,,,
631,3/15/19 16:21,33041.7,28098.5,8.88,,,,,,
632,3/15/19 16:31,33041.7,28090.2,8.89,,,,,,
633,3/15/19 16:41,33041.7,28076.4,8.88,,,,,,
634,3/15/19 16:51,33041.7,28106.8,8.88,,,,,,
635,3/15/19 17:01,33041.7,28070.8,8.88,,,,,,
636,3/15/19 17:11,33041.7,28084.6,8.88,,,,,,
637,3/15/19 17:21,33041.7,28079.1,8.88,,,,,,
638,3/15/19 17:31,33041.7,28057,8.87,,,,,,
639,3/15/19 17:41,33041.7,28076.4,8.87,,,,,,
640,3/15/19 17:51,33041.7,28068.1,8.87,,,,,,
641,3/15/19 18:01,33041.7,28023.9,8.87,,,,,,
642,3/15/19 18:11,33041.7,28032.2,8.86,,,,,,
643,3/15/19 18:21,33041.7,28026.7,8.88,,,,,,
644,3/15/19 18:31,33041.7,28018.4,8.88,,,,,,
645,3/15/19 18:41,33041.7,27982.6,8.9,,,,,,
646,3/15/19 18:51,33041.7,27966.2,8.9,,,,,,
647,3/15/19 19:01,33041.7,27982.6,8.9,,,,,,
648,3/15/19 19:11,33041.7,27982.6,8.9,,,,,,
649,3/15/19 19:21,33041.7,27974.4,8.89,,,,,,
650,3/15/19 19:31,33041.7,27960.7,8.88,,,,,,
651,3/15/19 19:41,33041.7,27982.6,8.87,,,,,,
652,3/15/19 19:51,33041.7,27947,8.86,,,,,,
653,3/15/19 20:01,33041.7,27938.7,8.83,,,,,,
654,3/15/19 20:11,33041.7,27960.7,8.82,,,,,,
655,3/15/19 20:21,33041.7,27960.7,8.8,,,,,,
656,3/15/19 20:31,33041.7,27960.7,8.78,,,,,,
657,3/15/19 20:41,33041.7,27955.2,8.76,,,,,,
658,3/15/19 20:51,33041.7,27952.4,8.75,,,,,,
659,3/15/19 21:01,33041.7,27947,8.73,,,,,,
660,3/15/19 21:11,33041.7,27968.9,8.72,,,,,,
661,3/15/19 21:21,33041.7,27955.2,8.71,,,,,,
662,3/15/19 21:31,33041.7,27960.7,8.7,,,,,,
663,3/15/19 21:41,33041.7,27968.9,8.7,,,,,,
664,3/15/19 21:51,33041.7,27999.1,8.67,,,,,,
665,3/15/19 22:01,33041.7,27968.9,8.67,,,,,,
666,3/15/19 22:11,33041.7,27952.4,8.66,,,,,,
667,3/15/19 22:21,33041.7,27990.9,8.65,,,,,,
668,3/15/19 22:31,33041.7,28004.6,8.65,,,,,,
669,3/15/19 22:41,33041.7,28004.6,8.65,,,,,,
670,3/15/19 22:51,33041.7,28012.9,8.65,,,,,,
671,3/15/19 23:01,33041.7,28043.2,8.65,,,,,,
672,3/15/19 23:11,33041.7,28043.2,8.65,,,,,,
673,3/15/19 23:21,33041.7,28070.8,8.65,,,,,,
674,3/15/19 23:31,33041.7,28084.6,8.64,,,,,,
675,3/15/19 23:41,33041.7,28062.5,8.65,,,,,,
676,3/15/19 23:51,33041.7,28106.8,8.65,,,,,,
677,3/16/19 0:01,33041.7,28098.5,8.65,,,,,,
678,3/16/19 0:11,33041.7,28101.3,8.65,,,,,,
679,3/16/19 0:21,33041.7,28115.1,8.64,,,,,,
680,3/16/19 0:31,33041.7,28106.8,8.64,,,,,,
681,3/16/19 0:41,33041.7,28129,8.64,,,,,,
682,3/16/19 0:51,33041.7,28137.3,8.63,,,,,,
683,3/16/19 1:01,33041.7,28129,8.63,,,,,,
684,3/16/19 1:11,33041.7,28129,8.63,,,,,,
685,3/16/19 1:21,33041.7,28123.4,8.63,,,,,,
686,3/16/19 1:31,33041.7,28115.1,8.6,,,,,,
687,3/16/19 1:41,33041.7,28101.3,8.6,,,,,,
688,3/16/19 1:51,33041.7,28079.1,8.58,,,,,,
689,3/16/19 2:01,33041.7,28048.7,8.58,,,,,,
690,3/16/19 2:11,33041.7,28043.2,8.57,,,,,,
691,3/16/19 2:21,33041.7,28029.4,8.56,,,,,,
692,3/16/19 2:31,33041.7,28012.9,8.55,,,,,,
693,3/16/19 2:41,33041.7,28034.9,8.55,,,,,,
694,3/16/19 2:51,33041.7,28021.2,8.55,,,,,,
695,3/16/19 3:01,33041.7,28015.7,8.55,,,,,,
696,3/16/19 3:11,33041.7,28004.6,8.53,,,,,,
697,3/16/19 3:21,33041.7,27999.1,8.53,,,,,,
698,3/16/19 3:31,33041.7,27982.6,8.53,,,,,,
699,3/16/19 3:41,33041.7,27985.4,8.52,,,,,,
700,3/16/19 3:51,33041.7,27985.4,8.52,,,,,,
701,3/16/19 4:01,33041.7,27977.1,8.52,,,,,,
702,3/16/19 4:11,33041.7,27977.1,8.51,,,,,,
703,3/16/19 4:21,33041.7,27947,8.51,,,,,,
704,3/16/19 4:31,33041.7,27947,8.51,,,,,,
705,3/16/19 4:41,33041.7,27949.7,8.51,,,,,,
706,3/16/19 4:51,33041.7,27947,8.51,,,,,,
707,3/16/19 5:01,33041.7,27955.2,8.51,,,,,,
708,3/16/19 5:11,33041.7,27925,8.51,,,,,,
709,3/16/19 5:21,33041.7,27963.4,8.5,,,,,,
710,3/16/19 5:31,33041.7,27941.5,8.5,,,,,,
711,3/16/19 5:41,33041.7,27949.7,8.5,,,,,,
712,3/16/19 5:51,33041.7,27949.7,8.51,,,,,,
713,3/16/19 6:01,33041.7,27941.5,8.51,,,,,,
714,3/16/19 6:11,33041.7,27941.5,8.51,,,,,,
715,3/16/19 6:21,33041.7,27955.2,8.51,,,,,,
716,3/16/19 6:31,33041.7,27941.5,8.51,,,,,,
717,3/16/19 6:41,33041.7,27927.8,8.51,,,,,,
718,3/16/19 6:51,33041.7,27947,8.5,,,,,,
719,3/16/19 7:01,33041.7,27941.5,8.5,,,,,,
720,3/16/19 7:11,33041.7,27941.5,8.49,,,,,,
721,3/16/19 7:21,33041.7,27963.4,8.49,,,,,,
722,3/16/19 7:31,33041.7,27957.9,8.49,,,,,,
723,3/16/19 7:41,33041.7,27941.5,8.48,,,,,,
724,3/16/19 7:51,33041.7,27963.4,8.49,,,,,,
725,3/16/19 8:01,33041.7,27955.2,8.48,,,,,,
726,3/16/19 8:11,33041.7,27963.4,8.48,,,,,,
727,3/16/19 8:21,33041.7,27977.1,8.48,,,,,,
728,3/16/19 8:31,33041.7,27977.1,8.49,,,,,,
729,3/16/19 8:41,33041.7,27955.2,8.49,,,,,,
730,3/16/19 8:51,33041.7,27982.6,8.5,,,,,,
731,3/16/19 9:01,33041.7,27999.1,8.5,,,,,,
732,3/16/19 9:11,33041.7,28012.9,8.51,,,,,,
733,3/16/19 9:21,33041.7,28012.9,8.52,,,,,,
734,3/16/19 9:31,33041.7,28048.7,8.53,,,,,,
735,3/16/19 9:41,33041.7,28012.9,8.55,,,,,,
736,3/16/19 9:51,33041.7,28026.7,8.57,,,,,,
737,3/16/19 10:01,33041.7,28043.2,8.58,,,,,,
738,3/16/19 10:11,33041.7,28057,8.59,,,,,,
739,3/16/19 10:21,33041.7,28062.5,8.6,,,,,,
740,3/16/19 10:31,33041.7,28070.8,8.62,,,,,,
741,3/16/19 10:41,33041.7,28084.6,8.62,,,,,,
742,3/16/19 10:51,33041.7,28068.1,8.64,,,,,,
743,3/16/19 11:01,33041.7,28106.8,8.65,,,,,,
744,3/16/19 11:11,33041.7,28106.8,8.66,,,,,,
745,3/16/19 11:21,33041.7,28112.3,8.67,,,,,,
746,3/16/19 11:31,33041.7,28129,8.68,,,,,,
747,3/16/19 11:41,33041.7,28142.8,8.7,,,,,,
748,3/16/19 11:51,33041.7,28126.2,8.71,,,,,,
749,3/16/19 12:01,33041.7,28170.6,8.72,,,,,,
750,3/16/19 12:11,33041.7,28173.4,8.73,,,,,,
751,3/16/19 12:21,33041.7,28156.7,8.74,,,,,,
752,3/16/19 12:31,33041.7,28187.3,8.75,,,,,,
753,3/16/19 12:41,33041.7,28192.9,8.75,,,,,,
754,3/16/19 12:51,33041.7,28187.3,8.76,,,,,,
755,3/16/19 13:01,33041.7,28178.9,8.78,,,,,,
756,3/16/19 13:11,33041.7,28201.2,8.79,,,,,,
757,3/16/19 13:21,33041.7,28229.1,8.8,,,,,,
758,3/16/19 13:31,33041.7,28237.5,8.8,,,,,,
759,3/16/19 13:41,33041.7,28223.5,8.81,,,,,,
760,3/16/19 13:51,33041.7,28223.5,8.82,,,,,,
761,3/16/19 14:01,33041.7,28245.8,8.83,,,,,,
762,3/16/19 14:11,33041.7,28273.8,8.84,,,,,,
763,3/16/19 14:21,33041.7,28273.8,8.86,,,,,,
764,3/16/19 14:31,33041.7,28259.8,8.86,,,,,,
765,3/16/19 14:41,33041.7,28265.4,8.87,,,,,,
766,3/16/19 14:51,33041.7,28251.4,8.88,,,,,,
767,3/16/19 15:01,33041.7,28273.8,8.89,,,,,,
768,3/16/19 15:11,33041.7,28265.4,8.89,,,,,,
769,3/16/19 15:21,33041.7,28273.8,8.9,,,,,,
770,3/16/19 15:31,33041.7,28279.4,8.9,,,,,,
771,3/16/19 15:41,33041.7,28273.8,8.9,,,,,,
772,3/16/19 15:51,33041.7,28271,8.9,,,,,,
773,3/16/19 16:01,33041.7,28273.8,8.91,,,,,,
774,3/16/19 16:11,33041.7,28257,8.91,,,,,,
775,3/16/19 16:21,33041.7,28257,8.91,,,,,,
776,3/16/19 16:31,33041.7,28229.1,8.91,,,,,,
777,3/16/19 16:41,33041.7,28229.1,8.93,,,,,,
778,3/16/19 16:51,33041.7,28206.8,8.93,,,,,,
779,3/16/19 17:01,33041.7,28176.2,8.93,,,,,,
780,3/16/19 17:11,33041.7,28178.9,8.93,,,,,,
781,3/16/19 17:21,33041.7,28109.6,8.94,,,,,,
782,3/16/19 17:31,33041.7,28104,8.94,,,,,,
783,3/16/19 17:41,33041.7,28059.8,8.95,,,,,,
784,3/16/19 17:51,33041.7,28007.4,8.94,,,,,,
785,3/16/19 18:01,33041.7,28023.9,8.95,,,,,,
786,3/16/19 18:11,33041.7,27993.6,8.95,,,,,,
787,3/16/19 18:21,33041.7,28032.2,8.95,,,,,,
788,3/16/19 18:31,33041.7,28010.1,8.94,,,,,,
789,3/16/19 18:41,33041.7,28023.9,8.94,,,,,,
790,3/16/19 18:51,33041.7,28037.7,8.93,,,,,,
791,3/16/19 19:01,33041.7,28001.9,8.93,,,,,,
792,3/16/19 19:11,33041.7,28032.2,8.93,,,,,,
793,3/16/19 19:21,33041.7,28023.9,8.91,,,,,,
794,3/16/19 19:31,33041.7,28023.9,8.9,,,,,,
795,3/16/19 19:41,33041.7,28018.4,8.91,,,,,,
796,3/16/19 19:51,33041.7,28023.9,8.9,,,,,,
797,3/16/19 20:01,33041.7,27993.6,8.89,,,,,,
798,3/16/19 20:11,33041.7,28001.9,8.89,,,,,,
799,3/16/19 20:21,33041.7,28032.2,8.88,,,,,,
800,3/16/19 20:31,33041.7,28037.7,8.87,,,,,,
801,3/16/19 20:41,33041.7,28037.7,8.87,,,,,,
802,3/16/19 20:51,33041.7,28046,8.84,,,,,,
803,3/16/19 21:01,33041.7,28037.7,8.83,,,,,,
804,3/16/19 21:11,33041.7,28015.7,8.82,,,,,,
805,3/16/19 21:21,33041.7,28059.8,8.81,,,,,,
806,3/16/19 21:31,33041.7,28051.5,8.8,,,,,,
807,3/16/19 21:41,33041.7,28046,8.8,,,,,,
808,3/16/19 21:51,33041.7,28076.4,8.79,,,,,,
809,3/16/19 22:01,33041.7,28090.2,8.78,,,,,,
810,3/16/19 22:11,33041.7,28068.1,8.76,,,,,,
811,3/16/19 22:21,33041.7,28090.2,8.76,,,,,,
812,3/16/19 22:31,33041.7,28098.5,8.75,,,,,,
813,3/16/19 22:41,33041.7,28090.2,8.75,,,,,,
814,3/16/19 22:51,33041.7,28054.3,8.75,,,,,,
815,3/16/19 23:01,33041.7,28098.5,8.74,,,,,,
816,3/16/19 23:11,33041.7,28104,8.73,,,,,,
817,3/16/19 23:21,33041.7,28112.3,8.73,,,,,,
818,3/16/19 23:31,33041.7,28098.5,8.71,,,,,,
819,3/16/19 23:41,33041.7,28098.5,8.71,,,,,,
820,3/16/19 23:51,33041.7,28098.5,8.7,,,,,,
821,3/17/19 0:01,33041.7,28120.6,8.7,,,,,,
822,3/17/19 0:11,33041.7,28090.2,8.68,,,,,,
823,3/17/19 0:21,33041.7,28112.3,8.67,,,,,,
824,3/17/19 0:31,33041.7,28120.6,8.66,,,,,,
825,3/17/19 0:41,33041.7,28104,8.66,,,,,,
826,3/17/19 0:51,33041.7,28098.5,8.65,,,,,,
827,3/17/19 1:01,33041.7,28090.2,8.64,,,,,,
828,3/17/19 1:11,33041.7,28106.8,8.64,,,,,,
829,3/17/19 1:21,33041.7,28098.5,8.63,,,,,,
830,3/17/19 1:31,33041.7,28112.3,8.62,,,,,,
831,3/17/19 1:41,33041.7,28092.9,8.62,,,,,,
832,3/17/19 1:51,33041.7,28076.4,8.62,,,,,,
833,3/17/19 2:01,33041.7,28098.5,8.62,,,,,,
834,3/17/19 2:11,33041.7,28106.8,8.62,,,,,,
835,3/17/19 2:21,33041.7,28112.3,8.62,,,,,,
836,3/17/19 2:31,33041.7,28129,8.62,,,,,,
837,3/17/19 2:41,33041.7,28120.6,8.62,,,,,,
838,3/17/19 2:51,33041.7,28129,8.62,,,,,,
839,3/17/19 3:01,33041.7,28120.6,8.62,,,,,,
840,3/17/19 3:11,33041.7,28134.5,8.63,,,,,,
841,3/17/19 3:21,33041.7,28151.2,8.62,,,,,,
842,3/17/19 3:31,33041.7,28129,8.62,,,,,,
843,3/17/19 3:41,33041.7,28134.5,8.63,,,,,,
844,3/17/19 3:51,33041.7,28134.5,8.63,,,,,,
845,3/17/19 4:01,33041.7,28159.5,8.63,,,,,,
846,3/17/19 4:11,33041.7,28134.5,8.63,,,,,,
847,3/17/19 4:21,33041.7,28151.2,8.64,,,,,,
848,3/17/19 4:31,33041.7,28156.7,8.64,,,,,,
849,3/17/19 4:41,33041.7,28134.5,8.64,,,,,,
850,3/17/19 4:51,33041.7,28142.8,8.63,,,,,,
851,3/17/19 5:01,33041.7,28165,8.64,,,,,,
852,3/17/19 5:11,33041.7,28159.5,8.63,,,,,,
853,3/17/19 5:21,33041.7,28142.8,8.62,,,,,,
854,3/17/19 5:31,33041.7,28165,8.62,,,,,,
855,3/17/19 5:41,33041.7,28159.5,8.62,,,,,,
856,3/17/19 5:51,33041.7,28159.5,8.6,,,,,,
857,3/17/19 6:01,33041.7,28134.5,8.6,,,,,,
858,3/17/19 6:11,33041.7,28134.5,8.6,,,,,,
859,3/17/19 6:21,33041.7,28165,8.59,,,,,,
860,3/17/19 6:31,33041.7,28156.7,8.59,,,,,,
861,3/17/19 6:41,33041.7,28134.5,8.58,,,,,,
862,3/17/19 6:51,33041.7,28126.2,8.58,,,,,,
