Plot Title: 20449374_Conductivity,,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Salinity, ppt (LGR S/N: 20449374)",Coupler Detached (LGR S/N: 20449374),Coupler Attached (LGR S/N: 20449374),Stopped (LGR S/N: 20449374),End Of File (LGR S/N: 20449374)
251,5/9/19 5:01,33041.7,28530.3,10.14,39698.9,25.309,,,,
252,5/9/19 5:11,33041.7,28553,10.13,39740.1,25.3382,,,,
253,5/9/19 5:21,33041.7,28513.2,10.12,39694.9,25.3062,,,,
254,5/9/19 5:31,33041.7,28527.4,10.11,39724.4,25.3271,,,,
255,5/9/19 5:41,33041.7,28513.2,10.1,39714.6,25.3202,,,,
256,5/9/19 5:51,33041.7,28538.8,10.08,39769.7,25.3592,,,,
257,5/9/19 6:01,33041.7,28507.6,10.07,39736.4,25.3356,,,,
258,5/9/19 6:11,33041.7,28516.1,10.07,39748.2,25.3439,,,,
259,5/9/19 6:21,33041.7,28530.3,10.07,39767.8,25.3578,,,,
260,5/9/19 6:31,33041.7,28521.8,10.07,39756.1,25.3495,,,,
261,5/9/19 6:41,33041.7,28521.8,10.07,39756.1,25.3495,,,,
262,5/9/19 6:51,33041.7,28538.8,10.08,39769.7,25.3592,,,,
263,5/9/19 7:01,33041.7,28558.7,10.1,39777.5,25.3647,,,,
264,5/9/19 7:11,33041.7,28544.5,10.12,39738.2,25.3368,,,,
265,5/9/19 7:21,33041.7,28527.4,10.13,39704.7,25.3131,,,,
266,5/9/19 7:31,33041.7,28558.7,10.14,39738.1,25.3368,,,,
267,5/9/19 7:41,33041.7,28572.9,10.15,39747.9,25.3437,,,,
268,5/9/19 7:51,33041.7,28581.5,10.16,39749.9,25.3451,,,,
269,5/9/19 8:01,33041.7,28604.3,10.18,39761.6,25.3534,,,,
270,5/9/19 8:11,33041.7,28612.8,10.19,39763.5,25.3548,,,,
271,5/9/19 8:21,33041.7,28610,10.19,39759.7,25.352,,,,
272,5/9/19 8:31,33041.7,28604.3,10.2,39742,25.3395,,,,
273,5/9/19 8:41,33041.7,28624.3,10.21,39759.7,25.352,,,,
274,5/9/19 8:51,33041.7,28627.1,10.22,39753.7,25.3478,,,,
275,5/9/19 9:01,33041.7,28632.8,10.23,39751.7,25.3464,,,,
276,5/9/19 9:11,33041.7,28632.8,10.25,39732.1,25.3325,,,,
277,5/9/19 9:21,33041.7,28647.1,10.26,39741.9,25.3395,,,,
278,5/9/19 9:31,33041.7,28638.5,10.27,39720.3,25.3241,,,,
279,5/9/19 9:41,33041.7,28684.3,10.28,39773.5,25.3618,,,,
280,5/9/19 9:51,33041.7,28678.6,10.3,39746,25.3423,,,,
281,5/9/19 10:01,33041.7,28661.4,10.33,39692.9,25.3048,,,,
282,5/9/19 10:11,33041.7,28701.5,10.35,39728.3,25.3299,,,,
283,5/9/19 10:21,33041.7,28678.6,10.36,39687.1,25.3007,,,,
284,5/9/19 10:31,33041.7,28701.5,10.38,39698.9,25.309,,,,
285,5/9/19 10:41,33041.7,28684.3,10.41,39646,25.2716,,,,
